location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total
unit,°C,mm,%,km/h,°,%
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total
20250902T1800,18.410246,0.0,67.38822,5.5887027,165.06857,50.0
20250902T1900,17.750246,0.0,69.24125,6.28713,156.37062,53.0
20250902T2000,16.940245,0.0,72.65518,6.489992,160.55997,71.0
20250902T2100,15.390245,0.0,81.68885,5.315336,151.69923,59.0
20250902T2200,15.160245,0.2,86.4826,3.4152596,161.56505,93.0
20250902T2300,15.650246,0.0,84.62355,6.830519,161.56505,99.0
20250903T0000,15.940246,0.0,81.97641,7.5170207,163.30075,100.0
20250903T0100,15.940246,0.0,79.58148,6.9899354,168.11134,72.0
20250903T0200,15.700245,0.0,79.757454,6.725354,164.47589,50.0
20250903T0300,15.8102455,0.0,82.500786,6.489992,160.55997,58.0
20250903T0400,15.960245,0.0,84.43667,7.0911775,156.0375,56.0
20250903T0500,15.740245,0.0,85.97573,8.089993,159.14554,50.0
20250903T0600,16.590246,0.0,83.13985,8.473393,167.73523,70.0
20250903T0700,17.520245,0.5,79.85843,8.64,180.0,87.0
20250903T0800,18.530245,0.0,76.648384,9.531505,190.88553,77.0
20250903T0900,19.480246,0.0,73.207535,11.503113,200.1363,46.0
20250903T1000,21.500246,0.0,66.629456,9.0645685,173.15723,27.0
20250903T1100,22.970245,0.0,60.584145,10.446206,178.02507,12.0
20250903T1200,24.630245,0.0,56.23195,11.542478,183.57634,24.0
20250903T1300,25.440245,0.0,52.101086,11.440978,192.72435,35.0
20250903T1400,26.720245,0.0,49.19696,9.531505,190.88553,29.0
20250903T1500,26.840246,0.0,48.440678,8.64,180.0,11.400001
20250903T1600,26.460245,0.0,50.77224,8.766573,160.82098,6.0
20250903T1700,24.790245,0.0,62.61536,6.1305785,139.76364,9.0
20250903T1800,22.950245,0.0,60.03306,6.3690495,137.2906,13.500001
20250903T1900,19.480246,0.0,77.59363,7.8954163,136.84761,3.0
20250903T2000,17.690245,0.0,86.28359,7.491114,144.78241,2.0
20250903T2100,16.900246,0.0,89.445625,6.989936,145.49147,8.0
20250903T2200,16.760244,0.0,89.60843,7.289444,159.77515,25.0
20250903T2300,17.470245,0.0,90.58839,7.42159,157.16635,61.0
20250904T0000,17.880245,0.0,88.03961,7.342588,168.69006,33.0
20250904T0100,17.710245,0.0,91.011925,6.9899354,168.11134,35.0
20250904T0200,17.100245,0.0,92.74313,6.763786,154.79887,17.0
20250904T0300,16.850245,0.0,93.26797,6.489992,160.55997,20.0
20250904T0400,16.810246,0.0,93.385994,5.6920996,161.56505,18.0
20250904T0500,16.490246,0.0,93.973785,5.6920996,161.56505,19.0
20250904T0600,17.130245,0.0,92.6852,5.6920996,161.56505,27.000002
20250904T0700,18.610245,0.6,89.17613,5.2416787,164.0546,53.0
20250904T0800,19.100245,0.2,87.02773,4.452954,165.96376,75.0
20250904T0900,19.160246,0.9,88.42827,4.32,180.0,55.0
20250904T1000,19.740246,0.9,89.20527,1.835647,11.309921,27.000002
20250904T1100,20.150246,0.1,83.873955,3.396233,327.99463,60.0
20250904T1200,20.580246,0.0,78.75705,3.5455887,293.9625,90.0
20250904T1300,21.350245,0.0,74.95504,3.6179552,275.7106,100.0
20250904T1400,20.410246,0.4,76.400986,5.0911684,261.8699,100.0
20250904T1500,18.550245,0.2,83.53288,3.8939953,236.30994,99.0
20250904T1600,17.690245,0.3,87.910126,2.1897945,80.537674,100.0
20250904T1700,17.480246,0.4,89.43257,6.0347,107.35402,99.0
20250904T1800,17.140245,1.0,90.100464,4.5820518,135.0,98.0
20250904T1900,16.760244,1.8,93.2635,4.6102495,141.34018,96.0
20250904T2000,16.750246,1.2,93.50326,5.8048253,187.12502,88.0
20250904T2100,16.510246,0.1,91.58138,7.10031,210.46555,27.900002
20250904T2200,16.110247,0.0,93.956604,5.2416787,195.9454,63.0
20250904T2300,15.3102455,0.0,94.83943,6.924738,188.97263,80.0
20250905T0000,15.390245,0.0,92.58938,6.28713,193.24052,59.0
20250905T0100,15.200245,0.0,91.43832,6.193674,215.53769,55.0
20250905T0200,14.910245,0.1,92.50159,6.1305785,220.23636,73.0
20250905T0300,14.610246,0.1,92.84816,5.634891,206.56505,63.0
20250905T0400,14.320246,0.1,94.42749,5.4477882,187.59465,36.0
20250905T0500,14.110246,0.0,94.60407,5.634891,206.56505,84.0
20250905T0600,14.710245,0.2,92.79302,8.707237,240.25513,91.0
20250905T0700,15.240245,0.0,89.081245,9.449572,252.25534,74.0
20250905T0800,15.890245,0.0,86.3857,9.6932955,254.93152,32.0
20250905T0900,17.270245,0.0,76.24675,9.178235,258.69006,56.0
20250905T1000,18.450245,0.1,73.45564,7.6367526,225.0,51.0
20250905T1100,18.630245,0.0,70.195984,8.4963045,233.61565,55.0
20250905T1200,18.710245,0.0,67.45067,8.225035,246.8014,41.0
20250905T1300,19.020245,0.0,63.959393,7.2,270.0,30.0
20250905T1400,19.240246,0.0,62.501747,6.830519,288.43497,24.0
20250905T1500,19.130245,0.0,62.97545,5.3517847,312.27368,23.0
20250905T1600,19.120245,0.1,63.93944,3.6,323.13013,25.0
20250905T1700,18.180244,0.0,68.282166,2.8116899,320.19443,30.0
20250905T1800,16.520247,0.0,74.1849,3.6,323.13013,29.0
20250905T1900,14.830245,0.0,83.58565,4.0249224,349.69516,24.0
20250905T2000,13.430245,0.0,88.92928,3.8939953,33.690063,21.0
20250905T2100,12.800245,0.0,91.033554,3.8773184,68.19859,19.0
20250905T2200,11.710245,0.0,93.30167,4.452954,75.96376,21.0
20250905T2300,10.920245,0.0,95.73564,4.0249224,63.43495,14.0
20250906T0000,10.290245,0.0,96.29378,5.315336,61.699234,16.0
20250906T0100,9.850245,0.0,97.128586,5.95906,64.98311,17.0
20250906T0200,9.680245,0.0,97.189316,6.28713,76.75948,4.0
20250906T0300,9.550245,0.0,97.25136,5.8603754,79.38034,2.0
20250906T0400,9.040245,0.0,97.767,5.8048253,60.25511,2.4
20250906T0500,9.330245,0.0,98.04019,5.495161,58.392494,25.500002
20250906T0600,10.460245,0.0,96.42965,5.2416787,74.054596,14.1
20250906T0700,12.780245,0.0,90.91098,4.0249224,63.43495,0.0
20250906T0800,15.270246,0.0,82.86916,5.8048253,60.25511,0.0
20250906T0900,17.540245,0.0,75.792,8.350138,82.56859,11.400001
20250906T1000,19.670246,0.0,67.781784,5.506941,78.69006,22.800001
20250906T1100,20.550245,0.0,61.3738,7.2805495,98.53076,25.800001
20250906T1200,21.660246,0.0,56.1527,7.771331,103.392494,18.0
20250906T1300,23.180244,0.0,52.365356,8.64,89.99999,14.700001
20250906T1400,22.910246,0.0,50.429714,8.350138,82.56859,7.5000005
20250906T1500,23.260244,0.0,49.89316,8.28,89.99999,10.200001
20250906T1600,22.630245,0.0,52.04915,7.9526596,95.19443,24.0
20250906T1700,21.170246,0.0,64.60241,4.379589,99.46232,29.1
20250906T1800,18.450245,0.0,67.66418,7.24486,116.56505,27.300001
20250906T1900,16.570246,0.0,76.99142,6.792466,122.00538,11.700001
20250906T2000,15.040245,0.0,82.95019,7.5942082,121.429565,8.400001
20250906T2100,14.050245,0.0,86.42723,7.0911775,113.96249,9.900001
20250906T2200,13.220245,0.0,86.456894,6.638072,139.3987,9.6
20250906T2300,12.750245,0.0,87.80768,7.10031,149.53445,13.8
20250907T0000,11.910245,0.0,89.75635,5.3517847,132.27368,16.800001
20250907T0100,11.510245,0.0,90.147354,5.4833565,113.19859,18.0
20250907T0200,11.280245,0.0,90.677635,5.634891,116.56505,22.2
20250907T0300,11.120245,0.0,92.455536,5.904439,127.56859,27.6
20250907T0400,10.830245,0.0,93.31416,6.1305785,130.23636,29.1
20250907T0500,10.410245,0.0,93.35297,6.193674,125.537674,28.500002
20250907T0600,11.580245,0.0,93.044495,6.9153743,128.6598,19.5
20250907T0700,14.400246,0.0,88.13537,5.6002855,135.0,9.3
20250907T0800,17.220245,0.0,78.41923,5.8603754,137.48955,8.400001
20250907T0900,20.140245,0.0,72.195206,6.3690495,132.70938,9.900001
20250907T1000,22.030245,0.0,66.31065,4.8433046,138.01279,17.400002
20250907T1100,24.440245,0.0,61.234955,7.127636,135.0,13.500001
20250907T1200,25.810246,0.0,56.44868,8.287822,145.61966,17.400002
20250907T1300,26.330246,0.0,52.431175,6.989936,145.49147,21.900002
20250907T1400,27.360245,0.0,50.067627,5.991594,122.73523,23.1
20250907T1500,27.330246,0.0,50.737858,6.379216,106.38954,20.400002
20250907T1600,26.370245,0.0,55.05564,5.6920996,108.434944,6.0
20250907T1700,24.000246,0.0,60.821907,5.315336,118.30075,0.0
20250907T1800,20.070246,0.0,72.276,6.489992,146.30994,0.0
20250907T1900,18.050245,0.0,80.71382,4.6938257,147.52881,0.0
20250907T2000,16.780245,0.0,87.03673,4.3349743,131.63353,0.0
20250907T2100,15.340245,0.0,94.47188,4.6102495,128.6598,3.0
20250907T2200,15.470245,0.0,92.65417,5.2416787,164.0546,10.200001
20250907T2300,15.120245,0.0,93.97191,5.771239,176.42366,20.1
20250908T0000,15.140245,0.0,94.8943,4.5536795,161.56505,23.7
20250908T0100,14.670245,0.0,96.30884,3.8773184,158.1986,20.1
20250908T0200,14.450245,0.0,97.24895,4.5536795,161.56505,7.2000003
20250908T0300,14.590245,0.0,97.1888,4.379589,170.53767,14.0
20250908T0400,15.030245,0.0,95.63341,4.73506,171.25385,21.300001
20250908T0500,15.650246,0.0,93.20718,4.6938252,184.39871,31.0
20250908T0600,16.710245,0.0,89.83666,5.4477882,172.40535,59.0
20250908T0700,18.120245,0.0,87.10517,4.3349743,184.76364,62.0
20250908T0800,19.040245,0.0,83.857124,4.198285,210.96376,82.0
20250908T0900,19.370245,0.0,86.06115,5.6002855,225.0,92.0
20250908T1000,20.380245,0.0,81.95249,2.0991426,300.96378,100.0
20250908T1100,20.420246,0.0,83.26812,1.8,306.8699,100.0
20250908T1200,20.390245,0.0,84.1666,2.968636,255.96376,97.0
20250908T1300,20.650246,0.0,83.08369,2.3051248,231.3402,65.0
20250908T1400,20.770245,0.0,82.000206,1.9386592,201.8014,64.0
20250908T1500,20.870245,0.0,82.794365,1.484318,194.03624,63.0
20250908T1600,21.110245,0.0,81.57615,2.0364676,135.0,49.0
20250908T1700,20.880245,1.2,84.166336,2.4149535,116.56505,40.0
20250908T1800,19.430244,0.8,92.686966,1.4399999,89.99999,49.0
20250908T1900,19.030245,0.0,93.60845,3.671294,78.69006,42.0
20250908T2000,18.340246,0.0,95.98124,3.4152596,71.56504,26.400002
20250908T2100,17.830246,0.0,95.72335,2.52,89.99999,25.800001
20250908T2200,16.920246,0.0,95.38944,1.484318,104.03624,42.0
20250908T2300,17.070246,0.0,94.78576,3.096837,54.46232,47.0
20250909T0000,17.070246,0.0,95.08969,2.968636,345.96375,60.0
20250909T0100,16.850245,0.0,95.0818,4.198285,300.96378,62.0
20250909T0200,16.650246,0.6,95.135635,4.68,270.0,62.0
20250909T0300,16.360247,0.7,93.96793,5.634891,243.43495,92.0
20250909T0400,15.730246,1.1,94.6108,9.339208,242.44719,100.0
20250909T0500,15.340245,1.6,94.53325,9.885262,236.88866,98.0
20250909T0600,15.430245,1.3,94.04736,9.178235,228.17984,94.0
20250909T0700,15.910245,0.3,92.97937,11.681987,236.30994,65.0
20250909T0800,16.840246,0.0,89.09482,10.685391,237.38075,46.0
20250909T0900,17.270245,0.0,85.79694,12.758432,253.61046,53.0
20250909T1000,18.310246,0.0,81.32496,11.304229,260.83765,88.0
20250909T1100,19.430244,0.2,77.78631,9.726665,272.1211,95.0
20250909T1200,20.360245,0.2,74.31244,8.049845,280.30487,73.0
20250909T1300,20.770245,0.1,71.337364,6.4096174,308.15723,21.0
20250909T1400,21.560246,0.0,68.648415,5.1919937,326.30994,20.0
20250909T1500,21.490246,0.1,68.325775,4.829907,333.43497,28.0
20250909T1600,20.880245,0.0,69.13692,4.3349743,355.23636,29.0
20250909T1700,19.230246,0.1,74.023964,1.9386592,21.801407,24.0
20250909T1800,16.890245,0.0,88.46742,2.6208394,15.945404,17.0
20250909T1900,15.480246,0.0,93.92761,4.3498964,24.443954,26.1
20250909T2000,14.890245,0.0,95.50418,6.696387,36.25383,28.800001
20250909T2100,14.3102455,0.0,95.296196,6.618519,44.999985,29.1
20250909T2200,14.120245,0.0,95.97779,5.8603754,42.510437,78.0
20250909T2300,14.400246,0.0,93.99936,3.8939953,33.690063,93.0
20250910T0000,14.110246,0.0,94.48007,2.5959969,33.690063,64.0
20250910T0100,13.740245,0.0,95.02425,3.096837,35.53766,42.0
20250910T0200,13.590245,0.0,95.58237,1.4399999,270.0,100.0
20250910T0300,13.500245,0.0,95.57906,2.1897945,350.5377,100.0
20250910T0400,13.430245,0.0,96.6516,3.0758414,20.556046,92.0
20250910T0500,13.540245,0.0,97.10011,3.8268526,48.81407,73.0
20250910T0600,13.240245,0.0,98.63694,5.4833565,66.8014,58.0
20250910T0700,14.3102455,0.0,97.245766,5.634891,63.43495,44.0
20250910T0800,15.220245,0.0,92.88187,4.510787,61.38954,38.0
20250910T0900,16.770245,0.0,87.14877,4.829907,63.43495,38.0
20250910T1000,18.740246,0.0,74.47106,2.6208394,344.0546,36.0
20250910T1100,20.280245,0.0,68.17175,3.096837,35.53766,34.0
20250910T1200,20.700245,0.0,64.28967,3.8939953,33.690063,14.0
20250910T1300,21.600245,0.0,61.09626,3.6,53.130096,16.0
20250910T1400,22.040245,0.0,59.4296,4.1046314,52.125,29.0
20250910T1500,22.100245,0.0,57.268726,2.2768397,71.56504,34.0
20250910T1600,22.060246,0.0,58.12814,1.9386592,158.1986,31.0
20250910T1700,20.000246,0.0,71.056145,2.0364676,225.0,52.0
20250910T1800,17.110245,0.0,83.256386,4.896529,197.10272,28.0
20250910T1900,16.090246,0.0,89.44058,4.510787,151.38954,17.0
20250910T2000,15.250245,0.0,91.32233,4.829907,153.43495,19.0
20250910T2100,14.710245,0.0,92.73233,4.802999,167.00539,16.0
20250910T2200,13.900246,0.0,97.17264,5.6920996,161.56505,52.0
20250910T2300,13.790245,0.0,97.169975,6.0347,162.64597,70.0
20250911T0000,14.340245,0.0,95.29732,6.830519,161.56505,93.0
20250911T0100,14.820246,0.0,93.46843,7.2805495,171.46924,97.0
20250911T0200,15.0602455,0.2,91.84827,7.928178,182.60257,100.0
20250911T0300,15.700245,0.1,89.29332,10.24578,198.43495,76.0
20250911T0400,15.960245,0.0,87.87137,12.88981,215.90973,68.0
20250911T0500,15.640245,0.0,88.07254,15.021105,225.97102,68.0
20250911T0600,15.520246,0.0,86.23539,16.135872,231.3402,37.0
20250911T0700,16.090246,0.0,80.76507,15.349684,230.7106,24.0
20250911T0800,16.900246,0.0,73.713455,18.892282,239.03624,40.0
20250911T0900,17.630245,0.1,68.39593,18.514643,243.43495,32.0
20250911T1000,17.840246,0.0,65.76557,15.141414,241.60698,52.0
20250911T1100,18.520245,0.0,61.632687,16.904673,243.43495,64.0
20250911T1200,19.390245,0.0,57.315983,17.22742,243.97041,66.0
20250911T1300,19.780245,0.0,55.378635,16.904673,243.43495,59.0
20250911T1400,20.080246,0.0,53.666054,16.42247,243.99666,60.0
20250911T1500,20.190245,0.0,51.991886,14.512064,240.25513,48.0
20250911T1600,19.610245,0.0,53.831665,11.4862,237.80426,53.0
20250911T1700,18.770245,0.0,56.70059,9.085988,236.30994,50.0
20250911T1800,16.860245,0.0,64.41647,7.653705,228.81409,46.0
20250911T1900,15.770246,0.0,75.94985,9.0,216.8699,35.0
20250911T2000,15.980246,0.0,73.45109,7.6367526,188.1301,45.0
20250911T2100,14.960245,0.0,79.2805,7.5685663,182.72632,45.0
20250911T2200,14.550245,0.0,78.37743,5.8048253,172.87498,50.0
20250911T2300,13.970245,0.0,81.7721,7.69592,169.2157,69.0
20250912T0000,14.340245,0.0,81.98497,6.9899354,168.11134,87.0
20250912T0100,14.150246,0.3,87.58985,5.937272,165.96376,97.0
20250912T0200,14.270246,0.3,88.47353,5.04,180.0,98.0
20250912T0300,14.240245,0.8,88.9394,5.495161,211.6075,96.0
20250912T0400,14.200245,1.2,90.65312,7.289445,237.09476,87.0
20250912T0500,14.040245,0.6,91.060814,8.0899935,237.72437,68.0
20250912T0600,13.900246,0.1,90.2133,9.693296,238.67131,36.0
20250912T0700,14.510245,0.0,87.047165,10.805998,240.01837,31.0
20250912T0800,15.380245,0.0,82.28327,12.10157,239.62088,41.0
20250912T0900,16.160246,0.0,74.5166,13.089354,238.49574,40.0
20250912T1000,17.740246,0.0,64.18355,13.004922,228.36647,30.0
20250912T1100,18.440245,0.0,60.39017,12.074766,243.43495,37.0
20250912T1200,19.120245,0.0,56.675087,10.365251,249.67686,54.0
20250912T1300,19.670246,0.0,53.378418,9.107359,251.56506,43.0
20250912T1400,19.890245,0.0,52.262764,6.489992,250.55997,54.0
20250912T1500,19.380245,0.0,52.30299,5.991594,237.26477,43.0
20250912T1600,18.460245,0.0,57.235832,4.8433046,228.01279,47.0
20250912T1700,16.970245,0.0,68.8086,2.5455842,225.0,33.0
20250912T1800,15.890245,0.0,70.07665,2.968636,165.96376,29.1
20250912T1900,14.520246,0.0,77.434456,5.1919937,146.30994,26.7
20250912T2000,12.840245,0.0,87.11435,5.495161,148.3925,22.0
20250912T2100,11.830245,0.0,91.20758,5.315336,151.69923,19.0
20250912T2200,11.160245,0.0,93.395874,4.5536795,161.56505,23.0
20250912T2300,10.710245,0.0,94.63796,5.154415,155.22485,64.0
20250913T0000,10.750245,0.0,95.34332,5.00128,149.74356,61.0
20250913T0100,10.830245,0.0,95.86088,4.39436,145.00798,29.400002
20250913T0200,10.630245,0.0,95.6598,4.8965297,143.97263,30.000002
20250913T0300,10.200245,0.0,96.74656,5.1919937,146.30994,30.000002
20250913T0400,10.250245,0.0,96.357346,5.495161,148.3925,30.000002
20250913T0500,10.330245,0.0,96.2952,5.692099,145.30484,27.000002
20250913T0600,10.890245,0.0,95.157135,5.991594,147.26477,22.0
20250913T0700,12.880245,0.0,89.53619,5.815978,158.1986,27.6
20250913T0800,15.260245,0.0,83.25176,5.937272,165.96376,45.0
20250913T0900,17.750246,0.0,72.51594,6.849467,176.98721,69.0
20250913T1000,19.210245,0.0,63.83286,7.5685663,205.34618,29.1
20250913T1100,20.410246,0.0,60.100468,9.387651,212.47119,44.0
20250913T1200,21.100245,0.0,56.533035,12.984975,223.87671,44.0
20250913T1300,21.280245,0.0,57.292103,13.276144,229.39871,53.0
20250913T1400,21.150246,0.0,57.829384,11.720751,227.48956,40.0
20250913T1500,20.720245,0.0,61.33269,10.948973,223.66779,30.0
20250913T1600,19.750246,0.0,65.39901,9.449572,229.63547,32.0
20250913T1700,18.540245,0.0,69.994316,6.8777895,227.1211,98.0
20250913T1800,16.970245,0.0,75.84752,6.0347,197.35403,98.0
20250913T1900,16.110247,0.0,81.354256,7.7043357,217.40535,94.0
20250913T2000,15.670245,0.2,85.40678,6.0347,197.35403,69.0
20250913T2100,15.510245,0.3,87.888336,5.771239,176.42366,86.0
20250913T2200,15.460245,0.2,86.73983,4.452954,165.96376,44.0
20250913T2300,15.660245,0.3,89.40669,7.8625183,164.0546,59.0
20250914T0000,15.420245,1.4,91.33352,8.311245,175.03026,78.0
20250914T0100,15.490245,0.5,90.50852,7.69592,190.7843,100.0
20250914T0200,15.0602455,1.1,92.38957,10.587918,215.31122,91.0
20250914T0300,15.070246,1.0,92.57119,12.475961,226.16914,84.0
20250914T0400,15.020246,0.3,90.41544,11.720751,222.51045,71.0
20250914T0500,15.030245,0.1,88.539665,12.475961,223.83087,60.0
20250914T0600,15.300245,0.2,88.04228,11.709688,225.0,73.0
20250914T0700,15.730246,0.7,86.823006,10.691453,225.0,73.0
20250914T0800,16.170246,0.3,85.90756,13.779114,236.72511,75.0
20250914T0900,17.480246,0.2,82.01247,10.990322,238.3925,76.0
20250914T1000,18.490246,0.0,71.893326,9.957108,229.39871,47.0
20250914T1100,19.790245,0.0,67.6293,9.085988,236.30994,50.0
20250914T1200,20.900246,0.1,63.168266,8.0899935,237.72437,49.0
20250914T1300,21.600245,0.0,61.33597,8.39657,239.03624,41.0
20250914T1400,21.280245,0.0,60.862293,5.4833565,246.8014,52.0
20250914T1500,21.440245,0.0,60.02917,2.8116899,230.19443,42.0
20250914T1600,20.930244,0.0,64.46608,3.319036,192.52881,37.0
20250914T1700,19.820246,0.0,73.933716,6.28713,193.24052,75.0
20250914T1800,19.160246,0.0,72.771164,9.085988,213.69006,92.0
20250914T1900,18.260244,0.0,78.8288,12.538134,219.17366,98.0
20250914T2000,17.890245,0.3,84.54141,11.681987,213.69006,84.0
20250914T2100,18.340246,0.0,85.51962,11.792404,211.26373,95.0
20250914T2200,18.870245,0.0,83.945564,10.163227,202.9321,100.0
20250914T2300,19.140245,0.0,84.137,13.202726,205.86636,100.0
20250915T0000,19.260244,0.0,83.82819,14.693999,210.96376,100.0
20250915T0100,19.380245,0.0,83.36099,14.654254,207.8241,83.0
20250915T0200,19.610245,0.0,83.17488,14.973577,207.1811,96.0
20250915T0300,19.900246,0.0,82.574875,15.077082,213.31064,93.0
20250915T0400,19.730246,0.0,83.29489,15.408671,217.40535,96.0
20250915T0500,19.760244,0.0,83.72394,15.856354,219.47246,99.0
20250915T0600,19.680244,0.0,83.821724,16.831684,221.53177,75.0
20250915T0700,20.510244,0.0,79.250885,17.057314,224.1449,30.0
20250915T0800,21.720245,0.1,74.30286,15.815435,228.69138,17.0
20250915T0900,22.470245,0.3,69.48946,22.870626,241.82141,24.0
20250915T1000,22.890245,0.0,64.76447,18.720001,247.38014,18.0
20250915T1100,23.480246,0.0,60.001934,19.813087,245.29758,28.0
20250915T1200,23.890245,0.0,58.004875,21.42227,245.15762,51.0
20250915T1300,24.360245,0.0,58.305058,18.556595,251.91656,48.0
20250915T1400,23.880245,0.1,60.05658,16.766108,255.06857,43.0
20250915T1500,23.180244,0.0,61.262093,15.175612,247.69379,44.0
20250915T1600,21.570246,0.0,66.51492,14.512064,246.61478,54.0
20250915T1700,19.580246,0.1,75.29164,17.309973,253.07248,68.0
20250915T1800,18.180244,0.0,83.27501,16.946787,257.73523,86.0
20250915T1900,18.000246,0.2,81.3373,15.546833,264.68546,83.0
20250915T2000,17.550245,0.1,79.91467,14.05845,267.06433,73.0
20250915T2100,17.200245,0.0,79.605095,13.084402,262.09283,70.0
20250915T2200,16.730246,0.2,79.017654,7.0911775,246.0375,61.0
20250915T2300,16.510246,0.0,76.52591,7.42159,247.16635,76.0
20250916T0000,16.170246,0.0,75.164215,9.693296,248.1986,84.0
20250916T0100,15.880245,0.0,74.66629,11.91812,244.98311,86.0
20250916T0200,15.430245,0.0,74.78737,12.55879,242.70044,79.0
20250916T0300,15.010245,0.0,74.06589,11.4862,237.80426,87.0
20250916T0400,14.630245,0.0,74.14733,11.183201,236.82149,71.0
20250916T0500,14.040245,0.0,75.96455,10.799999,233.1301,57.0
20250916T0600,14.070246,0.0,75.918465,9.957108,229.39871,52.0
20250916T0700,15.020246,0.0,71.23543,14.48972,243.43495,53.0
20250916T0800,15.780245,0.0,65.53355,16.311613,247.96378,65.0
20250916T0900,16.610245,0.0,61.720478,17.533146,250.82098,68.0
20250916T1000,17.450245,0.0,59.70599,17.76081,252.29958,81.0
20250916T1100,18.160246,0.0,56.392445,15.192682,256.29303,90.0
20250916T1200,18.810246,0.0,54.058315,15.273505,261.8699,77.0
20250916T1300,18.830246,0.0,53.48117,15.876775,266.0995,43.0
20250916T1400,18.610245,0.0,52.70215,14.4,270.0,49.0
20250916T1500,18.170246,0.0,53.560513,12.964998,268.40887,50.0
20250916T1600,17.270245,0.0,55.972477,10.446206,268.0251,34.0
20250916T1700,16.190247,0.0,59.639328,8.647496,267.61407,42.0
20250916T1800,14.890245,0.0,64.93537,7.072878,255.25644,32.0
20250916T1900,14.260245,0.0,70.46294,5.815978,248.1986,77.0
20250916T2000,12.920245,0.0,78.22919,5.0911684,225.0,68.0
20250916T2100,12.5602455,0.0,81.80232,6.297428,210.96376,51.0
20250916T2200,11.760245,0.0,85.25973,4.73506,188.74615,81.0
20250916T2300,11.990245,0.0,86.794846,5.7599998,180.0,77.0
20250917T0000,11.470245,0.0,89.29761,5.04,180.0,81.0
20250917T0100,11.300245,0.0,90.80146,5.0528407,184.08562,25.0
20250917T0200,11.450245,0.0,91.42583,5.8048253,187.12502,23.0
20250917T0300,11.400246,0.0,92.163055,5.0528407,184.08562,37.0
20250917T0400,11.160245,0.0,91.83747,5.4477882,187.59465,31.0
20250917T0500,11.020246,0.0,92.38686,4.68,180.0,39.0
20250917T0600,11.610246,0.0,90.45909,5.0528407,184.08562,25.0
